Date,State_Name,veg_id,veg_name,whole_price,retail_price,shop_mall_price,unit_val,Vegetable_Image
2023-05-18,Bihar,brinjal,Brinjal,24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjal-64.png
2023-05-18,Bihar,brinjalbig,Brinjal (Big),24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjalbig-64.png
2023-05-18,Bihar,elephantyam,Elephant Yam,26,30 - 33,31 - 43,1kg,resource/images/vegetables/elephantyam-64.png
2023-05-18,Bihar,fenugreekleaves,Fenugreek Leaves,8,9 - 10,10 - 13,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-05-18,Bihar,frenchbeans,French Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/frenchbeans-64.png
2023-05-18,Bihar,garlic,Garlic,61,70 - 77,73 - 101,1kg,resource/images/vegetables/garlic-64.png
2023-05-18,Bihar,ginger,Ginger,57,66 - 72,68 - 94,1kg,resource/images/vegetables/ginger-64.png
2023-05-18,Bihar,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
2023-05-18,Bihar,greenpeas,Green Peas,83,95 - 105,100 - 137,1kg,resource/images/vegetables/greenpeas-64.png
2023-05-18,Bihar,ivygourd,Ivy Gourd,25,29 - 32,30 - 41,1kg,resource/images/vegetables/ivygourd-64.png
2023-05-18,Bihar,lemon,Lemon (Lime),53,61 - 67,64 - 87,1kg,resource/images/vegetables/lemon-64.png
2023-05-18,Bihar,mangoraw,Mango Raw,30,35 - 38,36 - 50,1kg,resource/images/vegetables/mangoraw-64.png
2023-05-18,Bihar,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2023-05-18,Bihar,mushroom,Mushroom,75,86 - 95,90 - 124,1kg,resource/images/vegetables/mushroom-64.png
2023-05-18,Bihar,mustardleaves,Mustard Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/mustardleaves-64.png
2023-05-18,Bihar,ladiesfinger,Ladies Finger,40,46 - 51,48 - 66,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-05-18,Bihar,pumpkin,Pumpkin,24,28 - 30,29 - 40,1kg,resource/images/vegetables/pumpkin-64.png
2023-05-18,Bihar,radish,Radish,23,26 - 29,28 - 38,1kg,resource/images/vegetables/radish-64.png
2023-05-18,Bihar,ridgegourd,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
2023-05-18,Bihar,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2023-05-18,Bihar,snakegourd,Snake Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/snakegourd-64.png
2023-05-18,Bihar,sorrelleaves,Sorrel Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-05-18,Bihar,spinach,Spinach,14,16 - 18,17 - 23,1kg,resource/images/vegetables/spinach-64.png
2023-05-18,Bihar,sweetpotato,Sweet Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/sweetpotato-64.png
2023-05-19,Bihar,onionbig,Onion Big,17,20 - 22,20 - 28,1kg,resource/images/vegetables/onionbig-64.png
2023-05-19,Bihar,onionsmall,Onion Small,50,58 - 64,60 - 83,1kg,resource/images/vegetables/onionsmall-64.png
2023-05-19,Bihar,tomato,Tomato,17,20 - 22,20 - 28,1kg,resource/images/vegetables/tomato-64.png
2023-05-19,Bihar,greenchili,Green Chilli,40,46 - 51,48 - 66,1kg,resource/images/vegetables/greenchili-64.png
2023-05-19,Bihar,beetroot,Beetroot,33,38 - 42,40 - 54,1kg,resource/images/vegetables/beetroot-64.png
2023-05-19,Bihar,potato,Potato,26,30 - 33,31 - 43,1kg,resource/images/vegetables/potato-64.png
2023-05-19,Bihar,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
2023-05-19,Bihar,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-05-19,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2023-05-19,Bihar,ashgourd,Ash gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/ashgourd-64.png
2023-05-19,Bihar,babycorn,Baby Corn,65,75 - 83,78 - 107,1kg,resource/images/vegetables/babycorn-64.png
2023-05-19,Bihar,bananaflower,Banana Flower,18,21 - 23,22 - 30,1kg,resource/images/vegetables/bananaflower-64.png
2023-05-19,Bihar,capsicum,Capsicum,45,52 - 57,54 - 74,1kg,resource/images/vegetables/capsicum-64.png
2023-05-19,Bihar,bittergourd,Bitter Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bittergourd-64.png
2023-05-19,Bihar,bottlegourd,Bottle Gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/bottlegourd-64.png
2023-05-19,Bihar,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2023-05-19,Bihar,broadbeans,Broad Beans,36,41 - 46,43 - 59,1kg,resource/images/vegetables/broadbeans-64.png
2023-05-19,Bihar,cabbage,Cabbage,16,18 - 20,19 - 26,1kg,resource/images/vegetables/cabbage-64.png
2023-05-19,Bihar,carrot,Carrot,35,40 - 44,42 - 58,1kg,resource/images/vegetables/carrot-64.png
2023-05-19,Bihar,cauliflower,Cauliflower,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cauliflower-64.png
2023-05-19,Bihar,clusterbeans,Cluster beans,43,49 - 55,52 - 71,1kg,resource/images/vegetables/clusterbeans-64.png
2023-05-19,Bihar,coconut,Coconut,25,29 - 32,30 - 41,1kg,resource/images/vegetables/coconut-64.png
2023-05-19,Bihar,colocasialeaves,Colocasia Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-05-19,Bihar,colocasia,Colocasia,28,32 - 36,34 - 46,1kg,resource/images/vegetables/colocasia-64.png
2023-05-19,Bihar,corianderleaves,Coriander Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/corianderleaves-64.png
2023-05-19,Bihar,corn,Corn,26,30 - 33,31 - 43,1kg,resource/images/vegetables/corn-64.png
2023-05-19,Bihar,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cucumber-64.png
2023-05-19,Bihar,curryleaves,Curry Leaves,27,31 - 34,32 - 45,1kg,resource/images/vegetables/curryleaves-64.png
2023-05-19,Bihar,dillleaves,Dill Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/dillleaves-64.png
2023-05-19,Bihar,drumsticks,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
2023-05-19,Bihar,brinjal,Brinjal,24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjal-64.png
2023-05-19,Bihar,brinjalbig,Brinjal (Big),24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjalbig-64.png
2023-05-19,Bihar,elephantyam,Elephant Yam,26,30 - 33,31 - 43,1kg,resource/images/vegetables/elephantyam-64.png
2023-05-19,Bihar,fenugreekleaves,Fenugreek Leaves,8,9 - 10,10 - 13,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-05-19,Bihar,frenchbeans,French Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/frenchbeans-64.png
2023-05-19,Bihar,garlic,Garlic,61,70 - 77,73 - 101,1kg,resource/images/vegetables/garlic-64.png
2023-05-19,Bihar,ginger,Ginger,57,66 - 72,68 - 94,1kg,resource/images/vegetables/ginger-64.png
2023-05-19,Bihar,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
2023-05-19,Bihar,greenpeas,Green Peas,83,95 - 105,100 - 137,1kg,resource/images/vegetables/greenpeas-64.png
2023-05-19,Bihar,ivygourd,Ivy Gourd,25,29 - 32,30 - 41,1kg,resource/images/vegetables/ivygourd-64.png
2023-05-19,Bihar,lemon,Lemon (Lime),53,61 - 67,64 - 87,1kg,resource/images/vegetables/lemon-64.png
2023-05-19,Bihar,mangoraw,Mango Raw,30,35 - 38,36 - 50,1kg,resource/images/vegetables/mangoraw-64.png
2023-05-19,Bihar,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2023-05-19,Bihar,mushroom,Mushroom,75,86 - 95,90 - 124,1kg,resource/images/vegetables/mushroom-64.png
2023-05-19,Bihar,mustardleaves,Mustard Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/mustardleaves-64.png
2023-05-19,Bihar,ladiesfinger,Ladies Finger,40,46 - 51,48 - 66,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-05-19,Bihar,pumpkin,Pumpkin,24,28 - 30,29 - 40,1kg,resource/images/vegetables/pumpkin-64.png
2023-05-19,Bihar,radish,Radish,23,26 - 29,28 - 38,1kg,resource/images/vegetables/radish-64.png
2023-05-19,Bihar,ridgegourd,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
2023-05-19,Bihar,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2023-05-19,Bihar,snakegourd,Snake Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/snakegourd-64.png
2023-05-19,Bihar,sorrelleaves,Sorrel Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-05-19,Bihar,spinach,Spinach,14,16 - 18,17 - 23,1kg,resource/images/vegetables/spinach-64.png
2023-05-19,Bihar,sweetpotato,Sweet Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/sweetpotato-64.png
2023-05-20,Bihar,onionbig,Onion Big,17,20 - 22,20 - 28,1kg,resource/images/vegetables/onionbig-64.png
2023-05-20,Bihar,onionsmall,Onion Small,50,58 - 64,60 - 83,1kg,resource/images/vegetables/onionsmall-64.png
2023-05-20,Bihar,tomato,Tomato,17,20 - 22,20 - 28,1kg,resource/images/vegetables/tomato-64.png
2023-05-20,Bihar,greenchili,Green Chilli,40,46 - 51,48 - 66,1kg,resource/images/vegetables/greenchili-64.png
2023-05-20,Bihar,beetroot,Beetroot,33,38 - 42,40 - 54,1kg,resource/images/vegetables/beetroot-64.png
2023-05-20,Bihar,potato,Potato,26,30 - 33,31 - 43,1kg,resource/images/vegetables/potato-64.png
2023-05-20,Bihar,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
2023-05-20,Bihar,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-05-20,Bihar,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2023-05-20,Bihar,ashgourd,Ash gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/ashgourd-64.png
2023-05-20,Bihar,babycorn,Baby Corn,65,75 - 83,78 - 107,1kg,resource/images/vegetables/babycorn-64.png
2023-05-20,Bihar,bananaflower,Banana Flower,18,21 - 23,22 - 30,1kg,resource/images/vegetables/bananaflower-64.png
2023-05-20,Bihar,capsicum,Capsicum,45,52 - 57,54 - 74,1kg,resource/images/vegetables/capsicum-64.png
2023-05-20,Bihar,bittergourd,Bitter Gourd,33,38 - 42,40 - 54,1kg,resource/images/vegetables/bittergourd-64.png
2023-05-20,Bihar,bottlegourd,Bottle Gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/bottlegourd-64.png
2023-05-20,Bihar,butterbeans,Butter Beans,50,58 - 64,60 - 83,1kg,resource/images/vegetables/butterbeans-64.png
2023-05-20,Bihar,broadbeans,Broad Beans,36,41 - 46,43 - 59,1kg,resource/images/vegetables/broadbeans-64.png
2023-05-20,Bihar,cabbage,Cabbage,16,18 - 20,19 - 26,1kg,resource/images/vegetables/cabbage-64.png
2023-05-20,Bihar,carrot,Carrot,35,40 - 44,42 - 58,1kg,resource/images/vegetables/carrot-64.png
2023-05-20,Bihar,cauliflower,Cauliflower,26,30 - 33,31 - 43,1kg,resource/images/vegetables/cauliflower-64.png
2023-05-20,Bihar,clusterbeans,Cluster beans,43,49 - 55,52 - 71,1kg,resource/images/vegetables/clusterbeans-64.png
2023-05-20,Bihar,coconut,Coconut,25,29 - 32,30 - 41,1kg,resource/images/vegetables/coconut-64.png
2023-05-20,Bihar,colocasialeaves,Colocasia Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-05-20,Bihar,colocasia,Colocasia,28,32 - 36,34 - 46,1kg,resource/images/vegetables/colocasia-64.png
2023-05-20,Bihar,corianderleaves,Coriander Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/corianderleaves-64.png
2023-05-20,Bihar,corn,Corn,26,30 - 33,31 - 43,1kg,resource/images/vegetables/corn-64.png
2023-05-20,Bihar,cucumber,Cucumber,30,35 - 38,36 - 50,1kg,resource/images/vegetables/cucumber-64.png
2023-05-20,Bihar,curryleaves,Curry Leaves,27,31 - 34,32 - 45,1kg,resource/images/vegetables/curryleaves-64.png
2023-05-20,Bihar,dillleaves,Dill Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/dillleaves-64.png
2023-05-20,Bihar,drumsticks,Drumsticks,80,92 - 102,96 - 132,1kg,resource/images/vegetables/drumsticks-64.png
2023-05-20,Bihar,brinjal,Brinjal,24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjal-64.png
2023-05-20,Bihar,brinjalbig,Brinjal (Big),24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjalbig-64.png
2023-05-20,Bihar,elephantyam,Elephant Yam,26,30 - 33,31 - 43,1kg,resource/images/vegetables/elephantyam-64.png
2023-05-20,Bihar,fenugreekleaves,Fenugreek Leaves,8,9 - 10,10 - 13,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-05-20,Bihar,frenchbeans,French Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/frenchbeans-64.png
2023-05-20,Bihar,garlic,Garlic,61,70 - 77,73 - 101,1kg,resource/images/vegetables/garlic-64.png
2023-05-20,Bihar,ginger,Ginger,57,66 - 72,68 - 94,1kg,resource/images/vegetables/ginger-64.png
2023-05-20,Bihar,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
2023-05-20,Bihar,greenpeas,Green Peas,83,95 - 105,100 - 137,1kg,resource/images/vegetables/greenpeas-64.png
2023-05-20,Bihar,ivygourd,Ivy Gourd,25,29 - 32,30 - 41,1kg,resource/images/vegetables/ivygourd-64.png
2023-05-20,Bihar,lemon,Lemon (Lime),53,61 - 67,64 - 87,1kg,resource/images/vegetables/lemon-64.png
2023-05-20,Bihar,mangoraw,Mango Raw,30,35 - 38,36 - 50,1kg,resource/images/vegetables/mangoraw-64.png
2023-05-20,Bihar,mintleaves,Mint Leaves,5,6 - 6,6 - 8,1kg,resource/images/vegetables/mintleaves-64.png
2023-05-20,Bihar,mushroom,Mushroom,75,86 - 95,90 - 124,1kg,resource/images/vegetables/mushroom-64.png
2023-05-20,Bihar,mustardleaves,Mustard Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/mustardleaves-64.png
2023-05-20,Bihar,ladiesfinger,Ladies Finger,40,46 - 51,48 - 66,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-05-20,Bihar,pumpkin,Pumpkin,24,28 - 30,29 - 40,1kg,resource/images/vegetables/pumpkin-64.png
2023-05-20,Bihar,radish,Radish,23,26 - 29,28 - 38,1kg,resource/images/vegetables/radish-64.png
2023-05-20,Bihar,ridgegourd,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
2023-05-20,Bihar,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2023-05-20,Bihar,snakegourd,Snake Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/snakegourd-64.png
2023-05-20,Bihar,sorrelleaves,Sorrel Leaves,10,12 - 13,12 - 17,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-05-20,Bihar,spinach,Spinach,14,16 - 18,17 - 23,1kg,resource/images/vegetables/spinach-64.png
2023-05-20,Bihar,sweetpotato,Sweet Potato,37,43 - 47,44 - 61,1kg,resource/images/vegetables/sweetpotato-64.png
2023-05-21,Bihar,onionbig,Onion Big,22,25 - 28,26 - 36,1kg,resource/images/vegetables/onionbig-64.png
2023-05-21,Bihar,onionsmall,Onion Small,48,55 - 61,58 - 79,1kg,resource/images/vegetables/onionsmall-64.png
2023-05-21,Bihar,tomato,Tomato,16,18 - 20,19 - 26,1kg,resource/images/vegetables/tomato-64.png
2023-05-21,Bihar,greenchili,Green Chilli,40,46 - 51,48 - 66,1kg,resource/images/vegetables/greenchili-64.png
2023-05-21,Bihar,beetroot,Beetroot,31,36 - 39,37 - 51,1kg,resource/images/vegetables/beetroot-64.png
2023-05-21,Bihar,potato,Potato,23,26 - 29,28 - 38,1kg,resource/images/vegetables/potato-64.png
2023-05-21,Bihar,plantain,Raw Banana (Plantain),12,14 - 15,14 - 20,1kg,resource/images/vegetables/plantain-64.png
2023-05-21,Bihar,amaranthleaves,Amaranth Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-05-21,Bihar,amla,Amla,50,58 - 64,60 - 83,1kg,resource/images/vegetables/amla-64.png
2023-05-21,Bihar,ashgourd,Ash gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/ashgourd-64.png
2023-05-21,Bihar,babycorn,Baby Corn,59,68 - 75,71 - 97,1kg,resource/images/vegetables/babycorn-64.png
2023-05-21,Bihar,bananaflower,Banana Flower,18,21 - 23,22 - 30,1kg,resource/images/vegetables/bananaflower-64.png
2023-05-21,Bihar,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,resource/images/vegetables/capsicum-64.png
2023-05-21,Bihar,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2023-05-21,Bihar,bottlegourd,Bottle Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/bottlegourd-64.png
2023-05-21,Bihar,butterbeans,Butter Beans,44,51 - 56,53 - 73,1kg,resource/images/vegetables/butterbeans-64.png
2023-05-21,Bihar,broadbeans,Broad Beans,37,43 - 47,44 - 61,1kg,resource/images/vegetables/broadbeans-64.png
2023-05-21,Bihar,cabbage,Cabbage,13,15 - 17,16 - 21,1kg,resource/images/vegetables/cabbage-64.png
2023-05-21,Bihar,carrot,Carrot,39,45 - 50,47 - 64,1kg,resource/images/vegetables/carrot-64.png
2023-05-21,Bihar,cauliflower,Cauliflower,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cauliflower-64.png
2023-05-21,Bihar,clusterbeans,Cluster beans,44,51 - 56,53 - 73,1kg,resource/images/vegetables/clusterbeans-64.png
2023-05-21,Bihar,coconut,Coconut,22,25 - 28,26 - 36,1kg,resource/images/vegetables/coconut-64.png
2023-05-21,Bihar,colocasialeaves,Colocasia Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/colocasialeaves-64.png
2023-05-21,Bihar,colocasia,Colocasia,22,25 - 28,26 - 36,1kg,resource/images/vegetables/colocasia-64.png
2023-05-21,Bihar,corianderleaves,Coriander Leaves,8,9 - 10,10 - 13,1kg,resource/images/vegetables/corianderleaves-64.png
2023-05-21,Bihar,corn,Corn,27,31 - 34,32 - 45,1kg,resource/images/vegetables/corn-64.png
2023-05-21,Bihar,cucumber,Cucumber,25,29 - 32,30 - 41,1kg,resource/images/vegetables/cucumber-64.png
2023-05-21,Bihar,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2023-05-21,Bihar,dillleaves,Dill Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/dillleaves-64.png
2023-05-21,Bihar,drumsticks,Drumsticks,70,81 - 89,84 - 116,1kg,resource/images/vegetables/drumsticks-64.png
2023-05-21,Bihar,brinjal,Brinjal,24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjal-64.png
2023-05-21,Bihar,brinjalbig,Brinjal (Big),28,32 - 36,34 - 46,1kg,resource/images/vegetables/brinjalbig-64.png
2023-05-21,Bihar,elephantyam,Elephant Yam,30,35 - 38,36 - 50,1kg,resource/images/vegetables/elephantyam-64.png
2023-05-21,Bihar,fenugreekleaves,Fenugreek Leaves,8,9 - 10,10 - 13,1kg,resource/images/vegetables/fenugreekleaves-64.png
2023-05-21,Bihar,frenchbeans,French Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/frenchbeans-64.png
2023-05-21,Bihar,garlic,Garlic,68,78 - 86,82 - 112,1kg,resource/images/vegetables/garlic-64.png
2023-05-21,Bihar,ginger,Ginger,50,58 - 64,60 - 83,1kg,resource/images/vegetables/ginger-64.png
2023-05-21,Bihar,oniongreen,Onion Green,44,51 - 56,53 - 73,1kg,resource/images/vegetables/oniongreen-64.png
2023-05-21,Bihar,greenpeas,Green Peas,81,93 - 103,97 - 134,1kg,resource/images/vegetables/greenpeas-64.png
2023-05-21,Bihar,ivygourd,Ivy Gourd,22,25 - 28,26 - 36,1kg,resource/images/vegetables/ivygourd-64.png
2023-05-21,Bihar,lemon,Lemon (Lime),52,60 - 66,62 - 86,1kg,resource/images/vegetables/lemon-64.png
2023-05-21,Bihar,mangoraw,Mango Raw,32,37 - 41,38 - 53,1kg,resource/images/vegetables/mangoraw-64.png
2023-05-21,Bihar,mintleaves,Mint Leaves,6,7 - 8,7 - 10,1kg,resource/images/vegetables/mintleaves-64.png
2023-05-21,Bihar,mushroom,Mushroom,88,101 - 112,106 - 145,1kg,resource/images/vegetables/mushroom-64.png
2023-05-21,Bihar,mustardleaves,Mustard Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/mustardleaves-64.png
2023-05-21,Bihar,ladiesfinger,Ladies Finger,37,43 - 47,44 - 61,1kg,resource/images/vegetables/ladiesfinger-64.png
2023-05-21,Bihar,pumpkin,Pumpkin,20,23 - 25,24 - 33,1kg,resource/images/vegetables/pumpkin-64.png
2023-05-21,Bihar,radish,Radish,23,26 - 29,28 - 38,1kg,resource/images/vegetables/radish-64.png
2023-05-21,Bihar,ridgegourd,Ridge Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/ridgegourd-64.png
2023-05-21,Bihar,shallot,Shallot (Pearl Onion),35,40 - 44,42 - 58,1kg,resource/images/vegetables/shallot-64.png
2023-05-21,Bihar,snakegourd,Snake Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/snakegourd-64.png
2023-05-21,Bihar,sorrelleaves,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
2023-05-21,Bihar,spinach,Spinach,12,14 - 15,14 - 20,1kg,resource/images/vegetables/spinach-64.png
2023-05-21,Bihar,sweetpotato,Sweet Potato,39,45 - 50,47 - 64,1kg,resource/images/vegetables/sweetpotato-64.png
2023-05-22,Bihar,onionbig,Onion Big,22,25 - 28,26 - 36,1kg,resource/images/vegetables/onionbig-64.png
2023-05-22,Bihar,onionsmall,Onion Small,48,55 - 61,58 - 79,1kg,resource/images/vegetables/onionsmall-64.png
2023-05-22,Bihar,tomato,Tomato,16,18 - 20,19 - 26,1kg,resource/images/vegetables/tomato-64.png
2023-05-22,Bihar,greenchili,Green Chilli,40,46 - 51,48 - 66,1kg,resource/images/vegetables/greenchili-64.png
2023-05-22,Bihar,beetroot,Beetroot,31,36 - 39,37 - 51,1kg,resource/images/vegetables/beetroot-64.png
2023-05-22,Bihar,potato,Potato,23,26 - 29,28 - 38,1kg,resource/images/vegetables/potato-64.png
2023-05-22,Bihar,plantain,Raw Banana (Plantain),12,14 - 15,14 - 20,1kg,resource/images/vegetables/plantain-64.png
2023-05-22,Bihar,amaranthleaves,Amaranth Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/amaranthleaves-64.png
2023-05-22,Bihar,amla,Amla,50,58 - 64,60 - 83,1kg,resource/images/vegetables/amla-64.png
2023-05-22,Bihar,ashgourd,Ash gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/ashgourd-64.png
2023-05-22,Bihar,babycorn,Baby Corn,59,68 - 75,71 - 97,1kg,resource/images/vegetables/babycorn-64.png
2023-05-22,Bihar,bananaflower,Banana Flower,18,21 - 23,22 - 30,1kg,resource/images/vegetables/bananaflower-64.png
2023-05-22,Bihar,capsicum,Capsicum,48,55 - 61,58 - 79,1kg,resource/images/vegetables/capsicum-64.png
2023-05-22,Bihar,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2023-05-22,Bihar,bottlegourd,Bottle Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/bottlegourd-64.png
2023-05-22,Bihar,butterbeans,Butter Beans,44,51 - 56,53 - 73,1kg,resource/images/vegetables/butterbeans-64.png
2023-05-22,Bihar,broadbeans,Broad Beans,37,43 - 47,44 - 61,1kg,resource/images/vegetables/broadbeans-64.png
